seed_id,route_pair_id,n_A,n_B,admissible_edges,max_matched_slots,median_cost_units,cell_status,bank_id,unmatched_count
SEED_ICLR2026_02b212991646dae7b3a1ec5bce5a336a,R4,0,1,0,0,,MEASURED,e67c738859bca8b6dc0f567c0cc496c7734e5b066fe69cd4bd0a46d47d840fb6,1
SEED_ICLR2026_02c080341e534c5a02566c8af0bf7137,R1,56,1,46,1,28175,MEASURED,9146bf5eeec057e76aef85b67d8714b762d353ff3c18764de1659d6ebb413ca1,55
SEED_ICLR2026_02c080341e534c5a02566c8af0bf7137,R2,56,2,95,2,24273.5,MEASURED,84a91adce25d4e055296b6e64bd388b5114b2690e1452029acd44a38ea95c45e,54
SEED_ICLR2026_02c080341e534c5a02566c8af0bf7137,R3,56,7,340,7,84456,MEASURED,2e42557d475c0efe1f8ca2e9d642fafe6a8eb8457b0c03deed9d8188f1e5b050,49
SEED_ICLR2026_02c080341e534c5a02566c8af0bf7137,R4,1,7,7,1,101891,MEASURED,5baa2abedb72a8da436f46e686de727408ef6c5c624627b45906694272c990f6,6
SEED_ICLR2026_02c1d1d33dbfbaf03b3971bb542e72e2,R1,37,3,98,3,50725,MEASURED,4e2e81746fb45b0c5261f276e7214831b88d1e72730cc89abd45c523df4961e3,34
SEED_ICLR2026_02c1d1d33dbfbaf03b3971bb542e72e2,R2,37,6,200,6,79978.5,MEASURED,95d04431f89b875909e898ab597ce162e9162c741ec6bf42558b4cc129d27bb0,31
SEED_ICLR2026_02c1d1d33dbfbaf03b3971bb542e72e2,R3,37,0,0,0,,MEASURED,0e5a6b0c768734053ff51513ba8569ea0583424a7c86bbcd73dccb5aaacda72d,37
SEED_ICLR2026_02c1d1d33dbfbaf03b3971bb542e72e2,R4,3,0,0,0,,MEASURED,da3bc792089d0e14d0831c177762445115fc87104734c31452832544ab778546,3
SEED_ICLR2026_02cf868040aa0f0a1e1121cf255fdcfb,R1,21,0,0,0,,MEASURED,8ac191d11fef1d453914b81362b186823d9496b76c8a3efd07b8f12f12a2fbd8,21
SEED_ICLR2026_02cf868040aa0f0a1e1121cf255fdcfb,R2,21,4,74,4,165248.5,MEASURED,9025122a76b9fb58f709f912c675cd1a1ac40380ef2bad34a0985b40e4a07b7d,17
SEED_ICLR2026_02cf868040aa0f0a1e1121cf255fdcfb,R3,21,1,20,1,219325,MEASURED,23f9bb557e97dfc9f3df382d679dea1f7f3ca87e93d73658a874c26faf25a1f0,20
SEED_ICLR2026_02cf868040aa0f0a1e1121cf255fdcfb,R4,0,1,0,0,,MEASURED,9eab39e6f7fcd3c4a1b1249a7627114563bc8b24f4a570e9cedbb6a996c7a50b,1
SEED_ICLR2026_02e92fedc1605504c4fe437b3b4b9005,R1,27,3,75,3,206351,MEASURED,874b403e5357887bc377c83d02ac9463e407de4475f7da088c76eaf65ac2d0e0,24
SEED_ICLR2026_02e92fedc1605504c4fe437b3b4b9005,R2,27,9,225,9,165763,MEASURED,521d2f71a4f7757fcbec5aff9b220d5227cac8c8884a33abba89205ac8b215c0,18
SEED_ICLR2026_02e92fedc1605504c4fe437b3b4b9005,R3,27,7,178,7,88870,MEASURED,a470176f018f8cc8a4e0cfca6ee7d00ea79f58c194012b8f6ae774a6246bb043,20
SEED_ICLR2026_02e92fedc1605504c4fe437b3b4b9005,R4,3,7,20,3,165681,MEASURED,f520fd00b6e4420d6732e19721f2a12af9ca48ff3c126b5bb692871d159873e2,4
SEED_ICLR2026_02f0ac0a323dc17d964d4bbf8a62e01b,R1,23,4,91,4,64030.0,MEASURED,e83b00372c1e3614a630515f39a223072defadf2069bbd3d1a36f2d307b4400b,19
SEED_ICLR2026_02f0ac0a323dc17d964d4bbf8a62e01b,R2,23,11,204,11,68696,MEASURED,eee606c8938d5095a5a7edaf02484193e625167c9c71282de473b890863a5160,12
SEED_ICLR2026_02f0ac0a323dc17d964d4bbf8a62e01b,R3,23,1,13,1,219163,MEASURED,6153553b9c8ef15ba676d743b25aed1fbe64c4fcb863952354f51fa6b77fa757,22
SEED_ICLR2026_02f0ac0a323dc17d964d4bbf8a62e01b,R4,4,1,2,1,574817,MEASURED,601dbd33d965ee02f171fa82b2814c03fe1e68f36c769b355c2aa60b6a4ddb4a,3
SEED_ICLR2026_030bfd0d78556d4cf3301cb61866600b,R1,20,1,19,1,75021,MEASURED,bf74c3a6cacfd344518d0521eef70dafad5bd22302db7d4da36d122598551dc8,19
SEED_ICLR2026_030bfd0d78556d4cf3301cb61866600b,R2,20,2,38,2,116686.5,MEASURED,4c8069265785a0cfb1da71a5ef9c6159b3f30d28399927fce7338302ede5a25c,18
SEED_ICLR2026_030bfd0d78556d4cf3301cb61866600b,R3,20,0,0,0,,MEASURED,02262b3564cfa61a76c22bc8d740f6a77bd63cde695f23894d1b264a842a9765,20
SEED_ICLR2026_030bfd0d78556d4cf3301cb61866600b,R4,1,0,0,0,,MEASURED,ac1911d6f18b1f1d41fa7d6f294d7a3d90e5446c5f5a734771ccd91e9b39013b,1
SEED_ICLR2026_03382840834c7fbdc1e882fac11904d6,R1,17,1,16,1,169376,MEASURED,bbfd68eb2ad2936eb08311c496991950f86cffe6ec7fa22aa68bc95d9ab60f90,16
SEED_ICLR2026_03382840834c7fbdc1e882fac11904d6,R2,17,0,0,0,,MEASURED,5044bc588d47434dba1ae612b9914f999b76c10fc729b67c0abc0c10fc4266aa,17
SEED_ICLR2026_03382840834c7fbdc1e882fac11904d6,R3,17,31,444,17,69035,MEASURED,4f2cc057e6a4a8d4e47c15df153ddbfcd9a0c4cec79d4d0141784124ddc5c650,14
SEED_ICLR2026_03382840834c7fbdc1e882fac11904d6,R4,1,31,29,1,46271,MEASURED,2503e667092efe250b8d48d9f68fe2d66d2d3c7a0b702895f48adb8451a6e150,30
SEED_ICLR2026_033d9e8dbbbc0ad90e59222cf1db0fc2,R1,25,0,0,0,,MEASURED,2a7b6a8a717d53cee9c4aed197d8ed154a3ac78fe78b731bf2687c09b752ec0d,25
SEED_ICLR2026_033d9e8dbbbc0ad90e59222cf1db0fc2,R2,25,2,45,2,147662.0,MEASURED,3d468f086299a5b2ca687b9a5597f173590aa019e0695fa382056e3cdbc2436e,23
SEED_ICLR2026_033d9e8dbbbc0ad90e59222cf1db0fc2,R3,25,0,0,0,,MEASURED,906ca7bb7194cce7318e680b1fc63bc6729faa2bb0917252577ffd3dc0aa06ec,25
SEED_ICLR2026_033d9e8dbbbc0ad90e59222cf1db0fc2,R4,0,0,0,0,,MEASURED,4a0f9bf23d843d8ceb75aa140919c976488c659e43a62a7606fb0077cc498e2d,0
SEED_ICLR2026_0343104ddbfc48f35f06aaae88980e48,R1,26,1,23,1,152088,MEASURED,50e6e6933bfcf7133c931db53b51fc11501a1a15dc16d69ecf742ff0e9b09e2c,25
SEED_ICLR2026_0343104ddbfc48f35f06aaae88980e48,R2,26,5,108,5,175906,MEASURED,53d44a488733ac94d8f3a61e601e8c470bd9b1ac19b6d79ff099d9c7baac1795,21
SEED_ICLR2026_0343104ddbfc48f35f06aaae88980e48,R3,26,1,23,1,16269,MEASURED,0886d0a1ea2c3f6f792a126303c0fe5438de2f01ed75f5616d333fd5858f6974,25
SEED_ICLR2026_0343104ddbfc48f35f06aaae88980e48,R4,1,1,1,1,510754,MEASURED,3762692b2b170e83703218595e96b50ea6252e932933f704f47fb0b437d3b7bb,0
SEED_ICLR2026_034d7bfeace2a9a258648b16fc626298,R1,31,3,90,3,56738,MEASURED,db15fe3a654a14fc9515c15c20ca62b1d02a9c1d0e06a4dd9eebac2e79bef510,28
SEED_ICLR2026_034d7bfeace2a9a258648b16fc626298,R2,31,14,410,14,82647.0,MEASURED,bcdc1ac8cafae12140aad2cdb282ca6055fa5efabf5011aaa7b64e63f309a169,17
SEED_ICLR2026_034d7bfeace2a9a258648b16fc626298,R3,31,3,89,3,61896,MEASURED,e442d99c3a28c57fa873a4954af47081f8a7f0a2c9047ff41e5a5f9907e151db,28
SEED_ICLR2026_034d7bfeace2a9a258648b16fc626298,R4,3,3,9,3,345179,MEASURED,c647f9d43ea1be3a4b0b5b29f8ec99de1bf360c141c7ee2fedccb39b46feb74b,0
SEED_ICLR2026_0354c884ec52dcdfd928dca663893298,R1,20,0,0,0,,MEASURED,37590fd2f8f031037dff150fdad0945f88149c34d257952f3b0648d9310178ad,20
SEED_ICLR2026_0354c884ec52dcdfd928dca663893298,R2,20,0,0,0,,MEASURED,dd95d292e0dfd5c0a85a6d49ab4a36a1d09bcaf52e2cd90c4c940515ebbcdc79,20
SEED_ICLR2026_0354c884ec52dcdfd928dca663893298,R3,20,0,0,0,,MEASURED,7a89c4bdaacee0fa3a1a926e7b7ed5a0c23f35fc6db41101395304612d0bab88,20
SEED_ICLR2026_0354c884ec52dcdfd928dca663893298,R4,0,0,0,0,,MEASURED,4639888f024df4a66e0ada4a11b9bf06f64cf84e2a0df7d24c090468e798012e,0
SEED_ICLR2026_03560f68b1238221e7c07ad01c4b47aa,R1,26,2,42,2,152160.0,MEASURED,bbea794d051dd04931e9ea86850aa30f8905330a4a87d6fffd49afd779ade105,24
SEED_ICLR2026_03560f68b1238221e7c07ad01c4b47aa,R2,26,3,64,3,188613,MEASURED,61e31e57b0b2911edea1e65a9b49acfbc5a0b67ac00f5c3d379b221c8ac96739,23
SEED_ICLR2026_03560f68b1238221e7c07ad01c4b47aa,R3,26,16,349,16,161927.5,MEASURED,b15965809895dcf56bc52ab229f5391e21398cc2da24f290205a6b9b9704f737,10
SEED_ICLR2026_03560f68b1238221e7c07ad01c4b47aa,R4,2,16,29,2,128661.5,MEASURED,41bac54d5b965d68b911f1e4cbe1bd8a0d8802bf89a069c5734733d95f318cad,14
SEED_ICLR2026_035625bfefffb23c88cf64cea0a77d6b,R1,15,0,0,0,,MEASURED,ec9e16715e54c1ace1b264681f0ba96d4a89c21deaf979b634ee41b764bb5b9b,15
SEED_ICLR2026_035625bfefffb23c88cf64cea0a77d6b,R2,15,2,26,2,179003.5,MEASURED,dd2a9b45efdd6946db1ae56ee9980104b9dee238b1444a52e928503538cdb555,13
SEED_ICLR2026_035625bfefffb23c88cf64cea0a77d6b,R3,15,0,0,0,,MEASURED,faee08df8e6fa093305e2188329eb09dae64db420dfef73f24f76043b6ce0ea1,15
SEED_ICLR2026_035625bfefffb23c88cf64cea0a77d6b,R4,0,0,0,0,,MEASURED,e5d26b8e618a95903c57fe9021fdf654347c9b22ff52e91fb5fafffd48613801,0
SEED_ICLR2026_035ff7b446719c6d8c54e1967b784f89,R1,27,0,0,0,,MEASURED,2da4f247b540395fecbbe0cdcf746682fcbb1778c013ce543eb787d3509268db,27
SEED_ICLR2026_035ff7b446719c6d8c54e1967b784f89,R2,27,3,75,3,183276,MEASURED,f4156cde47a6329675b1dcd41a8880ff8a66e0d8bf8ea38fbd76cd6f497a70c2,24
SEED_ICLR2026_035ff7b446719c6d8c54e1967b784f89,R3,27,5,127,5,140959,MEASURED,1e56e6b5969e565ed217b8eec562d23a9e8f28a14fd8a5d2dee0d385d0f9c0b4,22
SEED_ICLR2026_035ff7b446719c6d8c54e1967b784f89,R4,0,5,0,0,,MEASURED,571c73493892e924e6522d0ac021890ae4c08e76e463501e2a6ff48a3573131d,5
SEED_ICLR2026_039bc8e424e1fc196b4203555b54ebc4,R1,34,0,0,0,,MEASURED,881e0ee659b356d1c8b08aa81e663df691c79e9277c4afc58d293c97cf022b4b,34
SEED_ICLR2026_039bc8e424e1fc196b4203555b54ebc4,R2,34,6,185,6,130721.5,MEASURED,f97543066105e2388c9834391e83cffd78d97c6fb0960fad4dca7370ef93a3db,28
SEED_ICLR2026_039bc8e424e1fc196b4203555b54ebc4,R3,34,6,189,6,72199.0,MEASURED,c6ac28e62c2f6c65161269104be9d037aca2b7c8e0de2257ec6ab3ae70a8efae,28
SEED_ICLR2026_039bc8e424e1fc196b4203555b54ebc4,R4,0,6,0,0,,MEASURED,9c55e5749cb33dbc421a2058ee14f933d740be9a676129ab82e38ebaa1e7d307,6
SEED_ICLR2026_039c30e9af8039fbd1b58da9d04f38e9,R1,18,0,0,0,,MEASURED,7e219cc5fa0b312b62a9fa46b83abaac1a7f12fe5d48a10ca5a19fa0cf00413a,18
SEED_ICLR2026_039c30e9af8039fbd1b58da9d04f38e9,R2,18,3,50,3,212643,MEASURED,e76c5fde78993221f537c74e4af80cb392f03a6b489f0ea7959dfb6c29fb1124,15
SEED_ICLR2026_039c30e9af8039fbd1b58da9d04f38e9,R3,18,0,0,0,,MEASURED,efa364520b038a6faaf11c3dfcb2506f74ef933fb138ff1ff4fca65c2a549089,18
SEED_ICLR2026_039c30e9af8039fbd1b58da9d04f38e9,R4,0,0,0,0,,MEASURED,65863894a98209537dceba0d53978eece479698c9697779500b4fb146233b06b,0
SEED_ICLR2026_039ef7b5decebab3145f7691b4708fe5,R1,17,1,17,1,104065,MEASURED,bfc3bfd5b70c674166363d157a012923184ae28cf46559561a12843ea1e850ce,16
SEED_ICLR2026_039ef7b5decebab3145f7691b4708fe5,R2,17,3,40,3,167127,MEASURED,7ef909763c0bc00e53bd1c9c2bd98a401597f174aee913d5fc2989113b18af49,14
SEED_ICLR2026_039ef7b5decebab3145f7691b4708fe5,R3,17,2,28,2,70030.0,MEASURED,e2c3439f94baf6ce460fc78b2b2c0a776a59194812bc9ec3ba82cc7d99d354f3,15
SEED_ICLR2026_039ef7b5decebab3145f7691b4708fe5,R4,1,2,2,1,469165,MEASURED,51709c627b8b5fcdb799ab22185ceb11fa2489af729dbb69209365f90d226c60,1
SEED_ICLR2026_03d113a060c0ac93a5859517a0f07271,R1,44,2,84,2,94226.0,MEASURED,f6b3ff886730f0d3cf4f59e452538afb8c30f466a489bb4cc71f7e48d6051a13,42
SEED_ICLR2026_03d113a060c0ac93a5859517a0f07271,R2,44,5,218,5,50226,MEASURED,5e89aaad6501182fa2217269e5e4899eae8cddc0f07b8688520bff9766608fe9,39
SEED_ICLR2026_03d113a060c0ac93a5859517a0f07271,R3,44,7,303,7,121067,MEASURED,92ad3ba8ba3b2dccfe8003f8f6bc55284d41112c54c0a5e11dd7586221d34295,37
SEED_ICLR2026_03d113a060c0ac93a5859517a0f07271,R4,2,7,14,2,197282.5,MEASURED,9aa9f0e8a7000c39d374c322f3261620581ca5b90c08f03d00b21a2b61f57630,5
SEED_ICLR2026_03de675250598f76340d459c8bbf75d5,R1,41,2,69,2,53339.5,MEASURED,88366f1fd4f8d645dc1e613fa2ae1cbefe8a934e52410d15d083a98863e919c4,39
SEED_ICLR2026_03de675250598f76340d459c8bbf75d5,R2,41,7,261,7,50444,MEASURED,18ada135ca05a3d47290bf151a268f172a63ac7d696dd87ad0a028f5b5869dc8,34
SEED_ICLR2026_03de675250598f76340d459c8bbf75d5,R3,41,3,95,3,39815,MEASURED,5d7c23fa366925cbe4cbc5fbe5bbfae2072986be8b869ebea61e47f5a0ccb558,38
SEED_ICLR2026_03de675250598f76340d459c8bbf75d5,R4,2,3,5,2,231130.5,MEASURED,4345071ef16543da439fc56d1da1f4c26587ba1a582b3f93f5420b82063574cf,1
SEED_ICLR2026_03e04426e80332d1d99f023aa493df04,R1,15,1,11,1,146614,MEASURED,0011bdd88c4f12a7f0770a0d75de098f244dcd2d179a756bdf9a36342609b323,14
SEED_ICLR2026_03e04426e80332d1d99f023aa493df04,R2,15,2,20,2,212501.5,MEASURED,63f81383805002959444904209b901f97828ffb0be3e111d292125bb2770899e,13
SEED_ICLR2026_03e04426e80332d1d99f023aa493df04,R3,15,0,0,0,,MEASURED,cb6f77845fd5f80f41f0a4f27720fb566ac442f4b681e67f2c48ee3aafce8e4b,15
SEED_ICLR2026_03e04426e80332d1d99f023aa493df04,R4,1,0,0,0,,MEASURED,84c0e16ed360e634d6947b19bfb87a03491dd34594192a4089863be6d4e68955,1
SEED_ICLR2026_03e0712bf85ebe7cec4f1a7fc53216c9,R1,25,3,68,3,56916,MEASURED,a805f598fa3c2df7291c0950495eb71f7c78280d08f92f15abfb5527db8a10f4,22
SEED_ICLR2026_03e0712bf85ebe7cec4f1a7fc53216c9,R2,25,16,360,16,68251.5,MEASURED,0fba5fa6ef4b9750e1e644571ca573ac9410f5bec8d0181e01dcd8c20c9b57ff,9
SEED_ICLR2026_03e0712bf85ebe7cec4f1a7fc53216c9,R3,25,4,93,4,77394.5,MEASURED,c9bd8caca7b64cb9a40472ca7a088be6683352c9c2fcbdc264d1567203139027,21
SEED_ICLR2026_03e0712bf85ebe7cec4f1a7fc53216c9,R4,3,4,12,3,135749,MEASURED,f94c6d589634c8d92cb1cc0fd1175ba4ddc4295e3b10cc99017828a39ab5eb7b,1
SEED_ICLR2026_03e81b3bdb6c0a61093defd319d12203,R1,19,1,18,1,177098,MEASURED,39219890b4d8f6cbdccef6b50e3b647f3a78174deada34aaa1684f069e9fba00,18
SEED_ICLR2026_03e81b3bdb6c0a61093defd319d12203,R2,19,3,53,3,60741,MEASURED,62c2e248f93093af17a9e4205babece96071c3c7f0614556800bd0f8c061f22b,16
SEED_ICLR2026_03e81b3bdb6c0a61093defd319d12203,R3,19,1,17,1,157105,MEASURED,8ccf88d1cb5686e3cc907f46ae19028d2452fc8999a92f4eb2697234be4cb88b,18
SEED_ICLR2026_03e81b3bdb6c0a61093defd319d12203,R4,1,1,1,1,487902,MEASURED,50decbfcc4e50ce76d3a2d487a5f803da4320880ce0b24cd0c1e4efab36abc63,0
SEED_ICLR2026_0408ce33f8491d7248ff732330dacc52,R1,42,2,83,2,162048.0,MEASURED,d52cbacd536367d8e2c49c46bbbf0c156fc6bc5bc790fc80007a8a70cfef8621,40
SEED_ICLR2026_0408ce33f8491d7248ff732330dacc52,R2,42,9,354,9,60516,MEASURED,4c7f85ad21f101be6b8958bcc620c0970786386472511e32cb4cb2aba29d53dd,33
SEED_ICLR2026_0408ce33f8491d7248ff732330dacc52,R3,42,28,1107,28,75236.5,MEASURED,65371376302661c21f4a8bc3650f577571bef99da580bc7c9aa5d654f5bdc5a2,14
SEED_ICLR2026_0408ce33f8491d7248ff732330dacc52,R4,2,28,55,2,112833.0,MEASURED,b96fc10891e409cf6180dbf08d0780c4ab754ed0ee1561ccecc3c9b9438cd28d,26
SEED_ICLR2026_041cf540f94b5a2f5a9eb262cccfa886,R1,12,1,12,1,163391,MEASURED,ec9d78467b246b6a9e234f28c68ddc49fc1693414912f6b3e9fb4861b9ad8f35,11
SEED_ICLR2026_041cf540f94b5a2f5a9eb262cccfa886,R2,12,9,89,9,189391,MEASURED,15d83af5ee029b6327105e7ec946bdf222974485f287e77f57e88e6bab37c545,3
SEED_ICLR2026_041cf540f94b5a2f5a9eb262cccfa886,R3,12,5,51,5,175586,MEASURED,0530c654a03d65cb9b01f1e497301f959f93cdef2f9949631ea0f3c4e4672ec6,7
SEED_ICLR2026_041cf540f94b5a2f5a9eb262cccfa886,R4,1,5,5,1,187479,MEASURED,07d670d6fadab5535d6eba199e252357bc010e709f982bfba8fe1badf302a041,4
SEED_ICLR2026_0422dcfb36920e92713c3a12974b4300,R1,20,0,0,0,,MEASURED,9a7ea513a00810c3df67cc06abb0f90029565424e2a16d51f036c8a448664f42,20
SEED_ICLR2026_0422dcfb36920e92713c3a12974b4300,R2,20,3,56,3,114012,MEASURED,395c8e05d940fb71279ea3298412de703b7be1bf43b01c0c7cb8dda3ea6824ee,17
SEED_ICLR2026_0422dcfb36920e92713c3a12974b4300,R3,20,6,104,6,170510.0,MEASURED,d80673cd9f0e0bef72e119e6856e2e18d092a76e876b01991e9f2d5d7e7e9656,14
SEED_ICLR2026_0422dcfb36920e92713c3a12974b4300,R4,0,6,0,0,,MEASURED,f75306cff533dcb06ff7e47bb0d6ed79bc4143f8e9eba7185309052e1b9a0ea2,6
SEED_ICLR2026_0428b72cab14bc38db5b2bad183e1987,R1,41,0,0,0,,MEASURED,d01ccaad01ff4fe6ef1c21051e793a47e9a01904862f792db1528082bc299ce8,41
SEED_ICLR2026_0428b72cab14bc38db5b2bad183e1987,R2,41,9,333,9,62327,MEASURED,c938355f797a4190e9efd8300eef360b27398860a008b72de46e822315a0671c,32
SEED_ICLR2026_0428b72cab14bc38db5b2bad183e1987,R3,41,3,83,3,88331,MEASURED,7b3a3d12a68fa63f88de5c1c078d8ccbe2cf36b47697653e91e3f1b2e6e2c424,38
SEED_ICLR2026_0428b72cab14bc38db5b2bad183e1987,R4,0,3,0,0,,MEASURED,65968046a247a295a86e4f3fe455b0db75eaec0c2e108bbc925294e1800a1ea4,3
SEED_ICLR2026_0429ececfb199efc93182990169e73bb,R1,36,0,0,0,,MEASURED,92512e003a57f0a71edfc016fd50e92757f98807ae4745e6e4dd0b8f4ef80d58,36
SEED_ICLR2026_0429ececfb199efc93182990169e73bb,R2,36,5,155,5,167775,MEASURED,a6a52695198e3fef3c873a6b3736d739837cceacbb188e59ce21c2e88f083f8c,31
SEED_ICLR2026_0429ececfb199efc93182990169e73bb,R3,36,2,62,2,103542.5,MEASURED,cd552adba5072d3f563d5456323f28b8b1dd0490b40d29d70aa8054cfae19754,34
SEED_ICLR2026_0429ececfb199efc93182990169e73bb,R4,0,2,0,0,,MEASURED,b4e1f30bb955065d410882bf9ab3e19a64bf93881ad4180db3066899eaae1568,2
SEED_ICLR2026_04374009a4b2f0fdb105b524608106ee,R1,23,0,0,0,,MEASURED,a10024c40bef71a19e92b49e8429d900a228227e0816fe82b45b87ee40181727,23
SEED_ICLR2026_04374009a4b2f0fdb105b524608106ee,R2,23,3,60,3,44075,MEASURED,23089702852adc110b3e12b8c8ba5c3dc5cb81f55cc544db05fce13282b2bfdc,20
SEED_ICLR2026_04374009a4b2f0fdb105b524608106ee,R3,23,1,23,1,96548,MEASURED,ff88d05a55a8f64446381f0c5e49cba7ab1bc24884293a94525ac89f2781f25a,22
SEED_ICLR2026_04374009a4b2f0fdb105b524608106ee,R4,0,1,0,0,,MEASURED,902a9e4f75cb60f34547a5a081b4fb6ea4fe9f5442de08cfc3b59b08583ebc71,1
SEED_ICLR2026_045c87def0c02e3ad0d3d849766d7f1e,R1,21,5,101,5,191555,MEASURED,2bf83ef4614bba1f3b694c2608f78995a436408286c340b2126aea4d90e0ef50,16
SEED_ICLR2026_045c87def0c02e3ad0d3d849766d7f1e,R2,21,10,205,10,71264.0,MEASURED,66c36690c75cc6ea85183c5aaaa4dbb7c766731ce6946af68d888de8ad71b18a,11
SEED_ICLR2026_045c87def0c02e3ad0d3d849766d7f1e,R3,21,0,0,0,,MEASURED,5dc5047c970b4b7278bc4ae215b2f1bb2df7219f0ddb54dad258bf7b9847ecf4,21
SEED_ICLR2026_045c87def0c02e3ad0d3d849766d7f1e,R4,5,0,0,0,,MEASURED,ee8dc8b5410d248d64d045700fd6025a98ab35d703861751f0f7387c80b443a3,5
SEED_ICLR2026_0472f13663e943fc41b1f86c4e249fcb,R1,23,2,39,2,152941.0,MEASURED,dec3413b7f6792bdb277bab6155ab6921dc48215ebdd96a9826932cb21d180f2,21
SEED_ICLR2026_0472f13663e943fc41b1f86c4e249fcb,R2,23,4,77,4,109592.5,MEASURED,e99a651bef562de9869965744d19cf53a7ecedf036b21570beddaad11bbda69d,19
SEED_ICLR2026_0472f13663e943fc41b1f86c4e249fcb,R3,23,3,57,3,75003,MEASURED,918f3303634fa4cfb67926b6e7a74884d6318c67a8c48424a0e9f6e322821c1d,20
SEED_ICLR2026_0472f13663e943fc41b1f86c4e249fcb,R4,2,3,5,2,350353.0,MEASURED,4e4d04b16f64f29cff3e5e9fc4c041f181b41492eda1ba006cec6f207862d5ba,1
SEED_ICLR2026_047c84ec50bd8ea29349b996fc64af4b,R1,25,0,0,0,,MEASURED,c0cb833dd7c56fbc8d38c36b0434a876a5f2a1e80b585749669025cb0807e5c5,25
SEED_ICLR2026_047c84ec50bd8ea29349b996fc64af4b,R2,25,43,865,25,73871,MEASURED,98f8777eb321034d3857a200a90224a4e3c9060dc2fd5eaafa8427295d66a397,18
SEED_ICLR2026_047c84ec50bd8ea29349b996fc64af4b,R3,25,0,0,0,,MEASURED,3ee88c1f6c8ef5bfa4033489786bd6efa9fa50c01829009dbfa9a4a4dde6b995,25
SEED_ICLR2026_047c84ec50bd8ea29349b996fc64af4b,R4,0,0,0,0,,MEASURED,12658d74a8127a186bb2b3e0966317d15fae73d9632888679a8d73b1c46adfb8,0
SEED_ICLR2026_0480adaf62a918405a5e3b1031e0c056,R1,32,3,67,3,137645,MEASURED,bf60d90848db3cd9ab643a5cd7dbad9a2ec9d6ec5f9552624b9a9fbee3af60fd,29
SEED_ICLR2026_0480adaf62a918405a5e3b1031e0c056,R2,32,7,222,7,66131,MEASURED,c445f4e95ab7c879b1290a9e8dc3d2cce7b224ca462cb1079ce7d7ea67b691ef,25
SEED_ICLR2026_0480adaf62a918405a5e3b1031e0c056,R3,32,4,124,4,48491.0,MEASURED,a162a901fc1a1e338d435fd237b7bf8bdfb212bb6063e5cc55eab4ef925ffabc,28
SEED_ICLR2026_0480adaf62a918405a5e3b1031e0c056,R4,3,4,9,3,190333,MEASURED,587486c4afe37bb0fb7a22c8d13bb8e19706e3a687e6bd82cb1f27d4ed90ac4e,1
SEED_ICLR2026_04a80267ad46fc730011f8760f265054,R1,32,0,0,0,,MEASURED,564e88bdc858648d77425ea6a07833e35a4e5f6bf7966c812e26b65f643aee8c,32
SEED_ICLR2026_04a80267ad46fc730011f8760f265054,R2,32,12,345,12,60946.5,MEASURED,e502e665f12de911b195cc537676a3e04b46463a5dd94b3a7540fd082b92b459,20
SEED_ICLR2026_04a80267ad46fc730011f8760f265054,R3,32,6,153,6,88590.5,MEASURED,1ad0a6c1886c20b892eee47eb1d0e7f5fee3c5e151b6b29d731d43e164eec9e7,26
SEED_ICLR2026_04a80267ad46fc730011f8760f265054,R4,0,6,0,0,,MEASURED,d9a199fef195539528fd73ceb5154327ba377b91036a749a6fd256d8413c0457,6
SEED_ICLR2026_04b7126c370f175204442098356dc239,R1,31,0,0,0,,MEASURED,19831c4e013dc4021b60ac5ed48c8ff533a660b58a66b12165573465881fb651,31
SEED_ICLR2026_04b7126c370f175204442098356dc239,R2,31,5,113,5,192970,MEASURED,81860df2c3fc9d7223f93726a8e3f43597abe1f554ad4e4628241722c67b502b,26
SEED_ICLR2026_04b7126c370f175204442098356dc239,R3,31,3,74,3,98892,MEASURED,e9fc873f4976d7d2267cfbe770ed9b56b6d492f3ea0fc8532be48818576f1e19,28
SEED_ICLR2026_04b7126c370f175204442098356dc239,R4,0,3,0,0,,MEASURED,64699c5a517fff3d132861219ab9149f3681f006aafcc4e302b494cff40585c1,3
SEED_ICLR2026_04b84142b99dae8560b517401e6e5275,R1,31,1,29,1,40996,MEASURED,af8d1308a210cef240dec92f4f9df306e950a8fdd8a55a6398e3e04c8d73345f,30
SEED_ICLR2026_04b84142b99dae8560b517401e6e5275,R2,31,16,465,16,54316.5,MEASURED,769e49ab0770649ff811fd085bfc96dc6869e60d670d98226fb8f765be2d4366,15
SEED_ICLR2026_04b84142b99dae8560b517401e6e5275,R3,31,3,90,3,88395,MEASURED,a4f6ec36e9c3739d5a5420a92611e5f60d003041c6c282604bbbd0be40c29803,28
SEED_ICLR2026_04b84142b99dae8560b517401e6e5275,R4,1,3,3,1,158378,MEASURED,0f2c6905bec27148ec09ff88647a269d9264caff135b5267a1681327ab6a7746,2
SEED_ICLR2026_04b943ec09ae71cc0fac482fb3edf8d8,R1,57,2,113,2,26740.0,MEASURED,a3175cea7dffd2bf02c4551c74b9c790801332d904df3b305f4058e3c5b58c9e,55
SEED_ICLR2026_04b943ec09ae71cc0fac482fb3edf8d8,R2,57,4,222,4,47732.5,MEASURED,0eabc7e07fb21a38151d5da67e3c10bdca561ec245aaf332c078143536e86ada,53
